file_name,config_code,boom_length_m,radius_m,capacity_t,raw_snippet
"Terex_AC500_Load_Charts.pdf","SSL","9.62","","40.0","+SsL 5 I=1 9,62m x 9,60 m LF/ LPSSL0°/ 30° 40t 60 t 80 t 100t"
"Terex_AC500_Load_Charts.pdf","SSL","8.4","","180.0","180t 8,4 m-0° X X X X X X X"
"Terex_AC500_Load_Charts.pdf","STN","6.0","","160.0",", 0 6 0 m 6 6 m 7 2 m 7 8 m 8 4 m 9 0 m 3 6 0 ° I S O 3 6 0 ° I S O 6 0 t 8 0 t 1 0 0 t 1 2 0 t 1 4 0 t 1 6 0 t 1 8 0 t 4)77.0028(3)76.9975]TJ ET Q Q /R140 gs q 684.258 6777.58 1133.28 236.227 re W n /R130 cs 0.137207 0."
"Terex_AC500_Load_Charts.pdf","STN","6.0","","120.0",", 0 * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * "
"Terex_AC500_Load_Charts.pdf","STN","6.0","","80.0",", 0 6 0 m 6 6 m 7 2 m 7 8 m 8 4 m 9 0 m 3 6 0 ° I S O 3 6 0 ° I S O 6 0 t 8 0 t 1 0 0 t 1 2 0 t 1 4 0 t 1 6 0 t 1 8 0 t 4)77.0028(5)76.9975]TJ ET Q Q /R140 gs q 684.258 6777.58 1133.28 236.227 re W n /R130 cs 0.137207 0."
"Terex_AC500_Load_Charts.pdf","STN","56.0","","187.9","56 m; Single cylinder telescoping system, manual or automatic telescoping alternatively; Attachments for all equipment and extensions; 8 sheaves integrated in boom head for max. capacity of 187.9 t Counterweight 20 t (ba"
"Terex_AC500_Load_Charts.pdf","T","8.0","","2.0","t o n c l a s s t h a t c a n t r a v e l a t 1 2 t o n s a x l e l o a d M a x i m u m s y s t e m l e n g t h 1 4 5 . 8 m C l e a r l y t h e s h o r t e s t v e h i c l e l e n g t h o f a l l 5 0 0"
"Terex_AC500_Load_Charts.pdf","T","6.0","","2.0","T e c h n o l o g i e ( s e i t l i c h e r S u p e r l i f t \ f ü r z u s ä t z l i c h e T r a g f ä h i g k e i t s s t e i g e r u n g e r h ä l t l i c h M i t 5 6 m l ä n g s t e r v e r f a h r b a r e r T e l e "
"Terex_AC500_Load_Charts.pdf","T","6.0","","9.0","5 6 m ; S i n g l e c y l i n d e r t e l e s c o p i n g s y s t e m , m a n u a l o r a u t o m a t i c t e l e s c o p i n g a l t e r n a t i v e l y ; A t t a c h m e n t s f o r a l l e q u i p m e n t a n d e x t "
"Terex_AC500_Load_Charts.pdf","UNKNOWN","56.0","","12.0","2 ㈩㜶嵔䨊䕔ੑੑਯ刱㐰⁧猊焊㘸㐮㈵‶㜷㜮㔸‱ㄳ㌮㈷′㌶⸲㈷⁲攠圠渊⽒ㄳ〠捳ਰ⸱㌷㈰㜠〮ㄲㄵ㠲‰⸱㈵㐸㠠獣渊ㄷ㘳⸸㘠㘸㘳⸴㠠洊ㄷ㘳⸸㘠㘸㔲⸴㠠ㄷ㜲⸸㈠㘸㐳⸵㈠ㄷ㠳⸸㈠㘸㐳⸵㈠挊ㄷ㤴⸸㈠㘸㐳⸵㈠ㄸ〳⸷㜠㘸㔲⸴㠠ㄸ〳⸷㜠㘸㘳⸴㠠挊ㄸ〳⸷㜠㘸㜴⸴㠠ㄷ㤴⸸㈠㘸㠳⸴㌠ㄷ㠳⸸㈠㘸㠳⸴㌠挊ㄷ㜲⸸㈠㘸㠳⸴㌠ㄷ㘳⸸㘠㘸㜴⸴㠠ㄷ㘳⸸㘠㘸㘳⸴㠠挊栊ㄷ㘷⸶㠠㘸㘳⸴㠠洊ㄷ㘷⸶㠠㘸㜳⸰㐠ㄷ㜴⸵㠠㘸㠰⸴㔠ㄷ㠳⸸㠠㘸㠰⸴㔠挊ㄷ㤳⸰㔠㘸㠰⸴㔠ㄷ㤹⸹㘠㘸㜳⸰㐠ㄷ㤹⸹㘠㘸㘳"
"Terex_AC500_Load_Charts.pdf","V","90.0","","230.3","f a c h G r u n d l a c k , D e c k l a c k i n T e r e x S t a n d a r d R A L 1 0 1 3  P e r l w e i ß  u n d R A L 7 0 1 2  B a s a l t g r a u  F A H R G E S T E L L K R A N D I V E R S E 㐩㜷⸰〲㠨㤩㜶⸹㤷㕝告੅吊儊儊⽒ㄴ〠杳ੱਸ਼㠴⸲㔸"
"Terex_AC500_Load_Charts.pdf","W","9.62","","20.0","RESUMEN DE TABLAS DE CARGA I= 9,62m x 9,60 m I= 8,04mx7,30m HA/ HASSL 0° ot 20t 40 t 60 t 80t"
"Terex_AC500_Load_Charts.pdf","X","56.0","","40.0","x/+SSL| +SSL 56,0 m X X X X X I= 9,62m x 9,60 m 171 8,04 mx 7,30 m HAV/ HAVSSL 0°/ 30° 40t 60 t 80 t 100t"
"Terex_AC500_Load_Charts.pdf","X","6.0","","100.0","100t 6m-0°"
"Terex_AC500_Load_Charts.pdf","XIX","9.62","","120.0","171 9,62 m x 9,60 m WHSSL 30° HA HA HA HA = 332m + 4m 425m+ 4m = 472m + 4m 518m+ 4m 120t"
"Terex_AC500_Load_Charts.pdf","XIX","30.0","","180.0","180t 83° / 73° / 65° 83° / 73° / 65° 30,0 m X/XIx"
"Terex_AC500_Load_Charts.pdf","XIX","90.0","","40.0","xIx/x 90,0 m = = : : : : : : I= 9,62 m x 9,60 m WHSSL 60° 40t"
"Terex_Demag_CC2800_Load_Charts.pdf","A","10.5","","600.0","A n t r i e b Z u s ä t z l i c h z w e i P l a n e t e n g e t r i e b e a n d e n R a u p e n t r ä g e r n z u r V e r d o p p l u n g d e r V o r t r i e b s k r ä f t e . D a b e i r e d u z i e r t s i c h d i e F "
"Terex_Demag_CC2800_Load_Charts.pdf","A","5.0","","1.0","1 T E C H N I S C H E B E S C H R E I B U N G A u s l e g e r v a r i a n t e n S u n d L S H : H a u p t a u s l e g e r : F u ß s t ü c k 1 0 , 5 m ( g e e i g n e t z u m E i n b a u d e r W i n d e W 1 / H 3 \ , Z w "
"Terex_Demag_CC2800_Load_Charts.pdf","B","7.0","","6.0","B)1(R)-1.08382(I)-2.21761(S)4.60771(B)1(A)3.30408(N)15.7844(E)1]TJ 57.1209 0 Td [(()3.39186(H)0.911971(Q)5())5]TJ ET Q EMC /P/R16 BDC 0 g q 8.33333 0 0 8.33333 0 0 cm BT /R17 11.04 Tf 1 0 0 1 65.783 349.837 Tm [(0)5(7)-2"
"Terex_Demag_CC2800_Load_Charts.pdf","B","9.8","","160.0",",0 1)1(0)1(8)0.997127( )1(m)0.997127]TJ ET Q 3593.26 3296.19 m 3593.26 3248.95 l 3853.58 3248.95 l 3853.58 3296.19 l S q 8.33333 0 0 8.33333 0 0 cm BT /R103 8.25 Tf 0.990061 0 0 1 437.385 391.673 Tm [(1)1(6)1(0)0.997127("
"Terex_Demag_CC2800_Load_Charts.pdf","B","90.0","","160.0","- 7,6 5,5 AY 90 m 96 m 102 m 108 m SH/LH SH/LH SH/LH SH/LH S SH/LH +SGL_S7 SH/LH +SGL_S7 SH/LH +SGL_S7 SH/LH +SGL_S7 2. =| 160t 180 t+60tZB 160 t 180 t+60t ZB 160 t 180 t+60tZB 160 t 180 t+60tZB m t t t t t t t t t t t t"
"Terex_Demag_CC2800_Load_Charts.pdf","E","8.4","","180.0",",0 ㄩ㈱⸰〱㘨〩㈱⸰〱㘨뀩㈱⸰〱㙝告ਰ⸹㤰〶ㄠ〠〠ㄠ㐸㜮〶㈠㜰㤮〴⁔洊嬨㠩ㄮ〰㐳⠴⤱⸰〴㌨ ㄮ〰㐳⡭⤰⸹㤷ㄲ㝝告੅吊儊㌷㤴⸰㔠㔹㐹⸷㤠洊㌷㤴⸰㔠㔸㠹⸰㔠氊㐴㜳⸶㜠㔸㠹⸰㔠氊㐴㜳⸶㜠㔹㐹⸷㤠氊匊㌷㤴⸰㔠㔷㔷⸲㜠洊㌷㤴⸰㔠㔶㤶⸵㌠氊㌹㤵⸳㈠㔶㤶⸵㌠氊㌹㤵⸳㈠㔷㔷⸲㜠氊匊焊㠮㌳㌳㌠〠〠㠮㌳㌳㌠〠〠捭⁂吊⽒㄰㌠㠮㈵⁔昊〮㤷〰㘱‰‰‱‴㤰⸰㜸‶㠵⸹㌷⁔洊嬨ㄩ㈰⸹㤸⠵⤲ㄮ〰㔳⢰⤲〮㤹㡝告੅吊儊㐰㌲⸶㌠㔷㔷⸲㜠洊㐰㌲⸶㌠㔶㤶⸵㐠氊㐲㌳⸹ㄠ㔶㤶⸵㐠氊"
"Terex_Demag_CC2800_Load_Charts.pdf","E","8.0","","180.0","1 S H + L F 2 1 2 m 8 , 4 0 m 9 . 8 m / s 3 6 0 ° E N 1 3 0 0 0 / I S O 1 8 0 t 6 0 t Z B 쏘漷좨⛋ᴱⷐ䣟掝ڍ鍍倐鿃ꃈ왢隢Ὗ쾜⫷颺絾歕ꝅ뤈闂娢ꃬᰶྲᤍ邅⽦䊐贚䮵匑㇚脍﹋ꓺൿ>斫舊䕉⁑ੑੱ਱㈹㤮㈱‶〲㐮㔴′〰⸷㠵‱㐱⸷㌠牥⁗⁮਴⸰㠳㌳⁷ਲ⸶ㄳ⁍ਯ刷㠠䍓਱‱‱⁓䍎਱㐵㘮㠲‶〳㌮㈱⁭਱㐵㈮ㄹ‶〴㔮㤵⁬਱㐳㜮㜷‶〵㠮〵⁬਱㐳㐮㔱‶〳㤮㔲⁬਱㐳"
"Terex_Demag_CC2800_Load_Charts.pdf","G","5.0","","600.0","Systeme de crochet-moufle Type Possible load Number of sheaves Number of lines Weight Typ Méogliche Traglast Anzahl der Rollen Strangzahl Gewicht ,D"" Type Charge possible Nombre de poulies Nombre de brins Poids 2 x 300 6"
"Terex_Demag_CC2800_Load_Charts.pdf","G","7.0","","160.0","G e g e n g e w i c h t v e r s t e l l b a r T e l e s k o p v e r s t e l l u n g v o n 1 3 b i s 1 7 m . S e i l w i n d e H 3 Z u s ä t z l i c h e S e i l w i n d e i m H a u p t a u s l e g e r ( z u m B e t r i e "
"Terex_Demag_CC2800_Load_Charts.pdf","G","10.5","","600.0","b r i s e e t c l i m a t i s a t i o n . V i t r a g e d e s é c u r i t é , f e n ê t r e d e t o i t , c h a u f f a g e à a i r a u t o n o m e , o r g a n e s d e c o m m a n d e e t i n s t r u m e n t s d e c o n "
"Terex_Demag_CC2800_Load_Charts.pdf","G","5.0","","4.0","4 t r o n ç o n s a d d i t i o n n e l l e s d e t y p e f l è c h e p r i n c i p a l e ; f l è c h e p r i n c i p a l e s t a n d a r d d e 8 4 m n é c e s s a i r e . p r i n c i p a l e E q u i p e m e n t S u p e "
"Terex_Demag_CC2800_Load_Charts.pdf","G","84.0","","15.0","Semi-remorque Load approx.15 t Ladung ca. 15 t Charge environ 15 t 1 1x O00 Load 30,3 t Ladung 30,3 t Charge 30,3 t Tee gy 1x Eh — Ladung 27t Charge 27 OOO 1x Load 28,8 t Ladung 28,8 t Charge 28,8 t Load 34,5 t Ladung 34"
"Terex_Demag_CC2800_Load_Charts.pdf","K","84.0","","1.0","K o m b i n a t i o n e n · C o m b i n a i s o n s d e f l è c h e S H+LF2 S H / LH+LF2 S H / LH+LF2 + S G L S S L+LF2 S S L / L S L + L F 2 S S L / L S L + L F 2 + S G L S F S L S F V L ( L F VL\ S H+LF2 bis 84 m S H /"
"Terex_Demag_CC2800_Load_Charts.pdf","K","126.9","","180.0","1 S S L / H S S L S 7 , S S L / L S L 1)74(7)74]TJ ET Q /R81 gs 0.84375 0.0861816 0.203857 scn q 8.33333 0 0 8.33333 0 0 cm BT /R79 20 Tf 1 0 0 1 458.557 791.57 Tm -0.416 Tw [(C)-20.0083(C)0.991699( )0.199219(2)0.199219("
"Terex_Demag_CC2800_Load_Charts.pdf","K","60.0","","300.0","110,0 WN 60 m 66 m 72m 78 m SSL HSSL.S7 SSL HSSL_S7 SSL HSSL.S7 SSL HSSL.S7 l=), ot 01-300 t ot 01-300 t ot 01-300 t ot 01-3001 ORE 1145m (| 17m |[11-5m 11-15m || 17m |(11-15m 116m || 17m"
"Terex_Demag_CC2800_Load_Charts.pdf","K","12.81","","180.0",",0 1)0.800746(9)0.800746(1)0.793783(,)0.800746(0)0.800746]TJ 9.21984 TL T*[(1)0.800746(9)0.800746(1)0.793783(,)0.800746(0)0.800746]TJ T*[(1)0.800746(8)0.800746(9)0.793783(,)0.800746(0)0.800746]TJ T*[(1)0.800746(8)0.80074"
"Terex_Demag_CC2800_Load_Charts.pdf","K","90.0","","300.0","- B=mm=g 840 m 90 m HSSL_S7 0t-300t 11-15m t 289,0 2885 288,0 287,0 286,0 285,0 274.0 264,0 254.0 237,0 217,0 186,3 160,3 139,0 1236 110,1 98,5 89,5 81,0 74,0 67,0 60,0 58,2 53,0 50,0 ON 9.8 m/s 96 m HSSL_S7 01-300 t 11-"
"Terex_Demag_CC2800_Load_Charts.pdf","K","108.0","","300.0","Un kit a fortifier de fleche principale est nécessaire pour HSSL_S7 = TEREX. 108 m HSSL_S7 01-300 t 11-15 m t 191,0 191,0 189,0 187,0 184,0 182,0 179,0 174,0 170,0 165,0 155,6 144.6 132,0 118,0 105,5 94,5 85,0 76,8 69,5 "
"Terex_Demag_CC2800_Load_Charts.pdf","K","9.8","","180.0",",0 2)0.800746(0)0.800746(4)0.793783(,)0.800746(0)0.800746]TJ 9.21984 TL T*[(2)0.800746(0)0.800746(3)0.793783(,)0.800746(0)0.800746]TJ T*[(1)0.800746(9)0.800746(9)0.793783(,)0.800746(0)0.800746]TJ T*[(1)0.800746(9)0.80074"
"Terex_Demag_CC2800_Load_Charts.pdf","K","15.0","","180.0",",0 1)0.800746(4)0.800746(6)0.793783(,)0.800746(0)0.800746]TJ 9.21984 TL T*[(1)0.800746(4)0.800746(6)0.793783(,)0.800746(0)0.800746]TJ T*[(1)0.800746(4)0.800746(5)0.793783(,)0.800746(0)0.800746]TJ T*[(1)0.800746(4)0.80074"
"Terex_Demag_CC2800_Load_Charts.pdf","K","6.91","","180.0","K i t e r f o r d e r l i c h · U n k i t à f o r t i f i e r d e f l è c h e p r i n c i p a l e e s t n é c e s s a i r e p o u r S S L / L S L + S G L 2)74(1)74]TJ ET Q /R81 gs 0.84375 0.0861816 0.203857 scn q 8.33333"
"Terex_Demag_CC2800_Load_Charts.pdf","K","12.0","","180.0",",0 ㄩ㈱⸰〱㘨〩㈱⸰〱㘨뀩㈱⸰〱㙝告ਰ⸹㤰〶ㄠ〠〠ㄠ㐸㜮〶㈠㜰㤮〴⁔洊嬨㔩ㄮ〰㐳⠴⤱⸰〴㌨ ㄮ〰㐳⡭⤰⸹㤷ㄲ㝝告੅吊儊㌷㤴⸰㐠㔹㌹⸵⁭ਲ਼㜹㐮〴‵㠹㈮㈶⁬਴㐷㌮㘷‵㠹㈮㈶⁬਴㐷㌮㘷‵㤳㤮㔠氊匊㌷㤴⸰㐠㔷㐶⸹㠠洊㌷㤴⸰㐠㔶㤹⸷㐠氊㌹㤵⸳㈠㔶㤹⸷㐠氊㌹㤵⸳㈠㔷㐶⸹㠠氊匊焊㠮㌳㌳㌠〠〠㠮㌳㌳㌠〠〠捭⁂吊⽒㄰㌠㠮㈵⁔昊〮㤷〰㘱‰‰‱‴㤰⸰㜸‶㠵⸹㌷⁔洊嬨ㄩ㈰⸹㤸⠵⤲ㄮ〰㔳⢰⤲〮㤹㡝告੅吊儊㐰㌲⸶㌠㔷㐶⸹㠠洊㐰㌲⸶㌠㔶㤹⸷㐠氊㐲㌳⸹‵㘹㤮㜴⁬਴㈳"
"Terex_Demag_CC2800_Load_Charts.pdf","K","36.0","","180.0",",0 㠩㈱⠵⤲ㄨ뀩㈱嵔䨊䕔ੑੑੱਸ਼㘱⸴ㄸ″㔰㈮㠸‱㐱⸷㌠ㄴㄮ㜳㐠牥⁗⁮ਲ਼⸹〸㌳⁷ਲ⸶ㄳ⁍ਯ刷㠠䍓ਰ⸱㌷㈰㜠〮ㄲㄵ㠲‰⸱㈵㐸㠠千上㜶㤮㐱″㔱㌮㘳⁭਷㘴⸹㠴″㔲㔮㠲⁬਷㔱⸱㜶″㔳㜮㐠氊㜴㠮〵㤠㌵ㄹ⸶㜠氊㜵〮㈳㐠㌵ㄳ⸶㌠氊匊㜴㠮〵㤠㌵ㄹ⸶㜠洊㜶㐮㤸㐠㌵㈵⸸㈠氊匊⽒㠱⁧猊〮ㄳ㜲〷‰⸱㈱㔸㈠〮ㄲ㔴㠸⁳据਷㘶⸳ㄶ″㔵㈮㔳⁭਷㔶″㔷ㄮㄳ⁬਷㐷⸷〷″㔶㈮㠵⁬਷㘶⸳ㄶ″㔵㈮㔳⁬੨ੂਊ㜷ㄮ㠵㤠㌵㔸⸰㜠洊㜶〮㜸㔠㌵㐶⸹㤠氊匊㜰〮ㄹ㤠㌶㄰⸳㔠洊㜰㠮㐸㐠㌶ㄸ⸶㌠"
"Terex_Demag_CC2800_Load_Charts.pdf","K","48.0","","180.0",",0 㠩㈱⠵⤲ㄨ뀩㈱嵔䨊䕔ੑੑੱਸ਼㘱⸴ㄸ″㈷㠮㐸‱㐱⸷㌠ㄴㄮ㜳⁲攠圠渊㌮㤰㠳㌠眊㈮㘱㌠䴊⽒㜸⁃匊〮ㄳ㜲〷‰⸱㈱㔸㈠〮ㄲ㔴㠸⁓䍎਷㘹⸴ㄠ㌲㠹⸲ㄠ洊㜶㐮㤸㐠㌳〱⸴ㄠ氊㜵ㄮㄷ㘠㌳ㄲ⸹㤠氊㜴㠮〵㤠㌲㤵⸲㘠氊㜵〮㈳㐠㌲㠹⸲ㄠ氊匊㜴㠮〵㤠㌲㤵⸲㘠洊㜶㐮㤸㐠㌳〱⸴ㄠ氊匊⽒㠱⁧猊〮ㄳ㜲〷‰⸱㈱㔸㈠〮ㄲ㔴㠸⁳据਷㘶⸳ㄶ″㌲㠮ㄳ⁭਷㔶″㌴㘮㜳⁬਷㐷⸷〷″㌳㠮㐴⁬਷㘶⸳ㄶ″㌲㠮ㄳ⁬੨ੂਊ㜷ㄮ㠵㤠㌳㌳⸶㘠洊㜶〮㜸㔠㌳㈲⸵㠠氊匊㜰〮ㄹ㤠㌳㠵⸹㐠洊㜰㠮㐸㐠㌳㤴⸲㌠"
"Terex_Demag_CC2800_Load_Charts.pdf","K","60.0","","180.0",",0 㠩㈱⠵⤲ㄨ뀩㈱嵔䨊䕔ੑੑੱਸ਼㘱⸴ㄸ″㔱㐮㜠ㄴㄮ㜳‱㐱⸷㌴⁲攠圠渊㌮㤰㠳㌠眊㈮㘱㌠䴊⽒㜸⁃匊〮ㄳ㜲〷‰⸱㈱㔸㈠〮ㄲ㔴㠸⁓䍎਷㘹⸴ㄠ㌵㈵⸴㌠洊㜶㐮㤸㐠㌵㌷⸶㌠氊㜵ㄮㄷ㘠㌵㐹⸲ㄠ氊㜴㠮〵㤠㌵㌱⸴㠠氊㜵〮㈳㐠㌵㈵⸴㌠氊匊㜴㠮〵㤠㌵㌱⸴㠠洊㜶㐮㤸㐠㌵㌷⸶㌠氊匊⽒㠱⁧猊〮ㄳ㜲〷‰⸱㈱㔸㈠〮ㄲ㔴㠸⁳据਷㘶⸳ㄶ″㔶㐮㌴⁭਷㔶″㔸㈮㤴⁬਷㐷⸷〷″㔷㐮㘶⁬਷㘶⸳ㄶ″㔶㐮㌴⁬੨ੂਊ㜷ㄮ㠵㤠㌵㘹⸸㠠洊㜶〮㜸㔠㌵㔸⸸⁬੓਷〰⸱㤹″㘲㈮ㄶ⁭਷〸⸴㠴″㘳〮㐴⁬"
"Terex_Demag_CC2800_Load_Charts.pdf","K","72.0","","4.0","72m 75 4 T 70 / , K3 o 60 m 65 vi 7 Ne WAVAVAY T= 55 , & 48m \尀 50 \尀 45 4 \尀 36 m 40 35 30 25 20"
"Terex_Demag_CC2800_Load_Charts.pdf","K","36.0","","250.0","46 ; 50 . 52 . 54 : 58 . 62 : 66 ; 36m +N m t 20 115,0 24 102.0 26 920 28 83.0 30 755 34 64.0 36 595 a8 55.0 49 48.0 46 42.4 50 37.7 54 : 58 . 60 : 62 . 64 : 66 ; 68 . 70 . 74 . 78 . 24 m 85° t 300,0 300,0 300,0 288,0 24"
"Terex_Demag_CC2800_Load_Charts.pdf","K","24.0","","250.0","85° t 69,0 69,0 24 m t 297,0 297,0 293,0 280,0 265,0 229.0 196,0 162,0 LV 11-15m SWSL 0t-250t 160 t 75° 65° 55° t t t 63,0 : : 63,0 5 5 62,0 : : 61,0 : : 60,0 : : 59,0 50,0 : 58,5 50,0 : 53,0 49,9 : 47.8 48/4 : 428 46,7 "
"Terex_Demag_CC2800_Load_Charts.pdf","K","48.0","","250.0","- TN 48m+Y 48m m t t 24 100,0 162,0 2 90,0 162.0 28 815 1600 30 74,0 1570 34 62,5 1490 38 535 136.0 40 50,2 128,0 42 46,9 120,0 46 41,3 102,0 50 36.7 86,5 54 = = 58 = = 60 = = 62 = = 66 = = 68 = = 70 = = 74 = = 76 = = 78"
"Terex_Demag_CC2800_Load_Charts.pdf","K","72.0","","180.0",",0 M)0.599764(a)0.600698(i)0.599764(n)0.600698( )0.599764(b)0.600698(o)0.59883(o)0.599764(m)0.600698( )0.599764(a)0.599764(n)0.600698(g)0.599764(l)0.600698(e)0.600698( )0.599764(8)0.599764(5)0.599764(°)0.601632(,)0.59789"
"Terex_Demag_CC2800_Load_Charts.pdf","K","15.0","","250.0","Main boom angle 85°, 75° 65° and 55°; capacities for intermediate boom positions are calculated by the crane control system IC-1 85° t 82,0 LV 11-15m SWSL 01-250 t 160 t 75° 65° 55° t t t 790"
"Terex_Demag_CC2800_Load_Charts.pdf","K","180.05","","180.0","K i t e r f o r d e r l i c h ! U n k i t à f o r t i f i e r d e f l è c h e p r i n c i p a l e e s t n é c e s s a i r e p o u r H S W S S 7 ! 5)0.996094(6)1.0026]TJ ET Q /R81 gs 0.84375 0.0861816 0.203857 scn q 8.333"
"Terex_Demag_CC2800_Load_Charts.pdf","K","8.0","","160.0","3 0 0 t 1 2 m 8 , 4 0 m 9 . 8 m / s 3 6 0 ° E N 1 3 0 0 0 / I S O 1 8 0 t 6 0 t Z B 詃⫑궼ฒ刓쓀쫈ᶺ㕡䩐剳즙褍伿泥魉⼦ड눏ҟ嬡峔큯Ἴ嚇﹥땟麎麏ꭅ礑௦熀툑⊾슃敠멹✡䠽ψ寋᤬⛟콠㎨ꘐ꤁蓈Ἱ粝汻᠒ዤ䠐쁌ᓚ餂௦䪯包肑Ҍ곯ꠢघ䧀좼앖⹪㦫詌䱸㬯莧絃슶融粶군㏀혾䰣䤍㧕粫奠擿晑䓫ﮀ⩋➬灂鼏䗞࢏䮭듃죁螉帴ậ틮᷇㪱邦萚퀸⣬먈꙾螦︉♿þ⎡騊䕉⁑ੑੱਲ〹㔮"
"Terex_Demag_CC2800_Load_Charts.pdf","K","10.5","","600.0","d r i v e A d d . t w o h y d r a u l i c m o t o r s o n t h e c r a w l e r s t o d o u b l e t h e d r i v i n g p o w e r . T h e d r i v i n g s p e e d w i l l b e r e d u c e d a c c o r d i n g l y . T E C H N I "
"Terex_Demag_CC2800_Load_Charts.pdf","K","5.0","","1.0","1 T E C H N I C A L D E S C R I P T I O N B o o m c o n f i g u r a t i o n s S a n d L S H : M a i n b o o m : f o o t s e c t i o n 1 0 . 5 m ( u s e d t o i n s t al l d r u m s W 1 / H 3 \ , i n s e r t s 1 2 m a n d"
"Terex_Demag_CC2800_Load_Charts.pdf","K","5.0","","3.0","4 a d d i t i o n a l h e a v y m a i n b o o m s e c t i o n s ; s t a n d a r d m a i n b o o m 8 4 m r e q u i r e d . S u p e r l i f t e q u i p m e n t M a s t 3 0 m , w i n c h w i t h r o p e a n d t r a y f o r "
"Terex_Demag_CC2800_Load_Charts.pdf","R","10.0","","600.0","s c h w i n d i g k e i t i n m / s · V i t e s s e d u v e n t e n m / s  D  S : h e a v y · s c h w e r · l o u r d L : l i g h t · l e i c h t · l é g e r H : M a i n b o o m · H a u p t a u s l e g e r · F l è c h "
"Terex_Demag_CC2800_Load_Charts.pdf","S","24.0","","160.0","Poids Total weight incl. counterweight 160 t, 24 m SH boom and hook block Gesamtgewicht einschl. Gegengewicht 160 t, 24 m Hauptausleger SH und Unterflasche 360 t Poids total avec contrepoids 160 t, fleche SH 24 m et croc"
